session_id,final_pnl,max_drawdown,max_position_osmium,max_position_pepper,trades_osmium,trades_pepper
475,-2573.0235750093707,3539.747277144983,0,80,0,1
476,-1838.5907249008305,1848.6315308858175,0,80,0,1
477,-1453.5759190146928,2953.475777285581,0,80,0,1
478,357.4460143420147,977.0539253278403,0,80,0,1
479,-500.2975528119132,2002.6511435510474,0,80,0,1
480,-1397.6798269670107,2352.9987459880067,0,80,0,1
481,-544.6277599984896,1421.5139150613686,0,80,0,1
482,-201.6864848510595,1000.8152434716467,0,80,0,1
483,-446.3177879988216,1390.9928906891728,0,80,0,1
484,-298.81580258358736,1683.0099116237834,0,80,0,1
485,499.60187337291427,891.8251668162411,0,80,0,1
486,-961.3385176506708,1383.8814675882459,0,80,0,1
487,-379.4174655380193,1369.0322667715955,0,80,0,1
488,-399.3508194141323,986.6265675448813,0,80,0,1
489,-533.2528938938049,1789.721547476889,0,80,0,1
490,-482.9996091031353,974.8119057962904,0,80,0,1
491,-264.309919974301,1292.6272718189284,0,80,0,1
492,254.2845868205186,1117.730770457827,0,80,0,1
493,44.712416172376834,1036.974111907417,0,80,0,1
494,-1547.3662962938542,2546.544438009849,0,80,0,1
495,-1320.6659870960284,1405.5474709152477,0,80,0,1
496,-139.72409365535714,1564.6556253129384,0,80,0,1
