session_id,final_pnl,max_drawdown,max_position_osmium,max_position_pepper,trades_osmium,trades_pepper
419,-360.2534095220617,786.2021839910885,0,40,0,1
420,-629.8846696608816,698.119189185818,0,40,0,1
421,469.9634535438381,369.1180989248969,0,40,0,1
422,-239.41388107533567,608.0396440452605,0,40,0,1
423,-351.0469106823439,810.5294222116354,0,40,0,1
424,-933.8265184936463,973.3601056478219,0,40,0,1
425,-94.36310063800192,1055.1858559388493,0,40,0,1
426,770.7927603129065,570.2926588765695,0,40,0,1
427,-196.2185994317988,728.2618014397449,0,40,0,1
428,-102.13125436802511,567.2858571765246,0,40,0,1
429,-30.07131597714033,803.5445169794548,0,40,0,1
430,-117.10814531595679,630.436337594263,0,40,0,1
431,62.360020213003736,529.5476251136279,0,40,0,1
432,-617.2515755246277,1159.6716115620802,0,40,0,1
433,167.89938225934748,501.8437751698075,0,40,0,1
434,-477.9171880337817,929.1648726872227,0,40,0,1
435,-204.5309282275266,816.418377124879,0,40,0,1
436,-35.48871669440996,547.9997324412107,0,40,0,1
437,-309.88804199226433,794.3480196722958,0,40,0,1
438,-311.85136284300825,726.7087276532548,0,40,0,1
439,-453.3032344999374,888.5933265502099,0,40,0,1
440,757.4376189823379,647.7632088857936,0,40,0,1
441,424.2998566196766,355.9797775830084,0,40,0,1
442,168.52256007809774,425.74621508520795,0,40,0,1
443,-622.0467050060397,1057.5179916510242,0,40,0,1
444,-223.9821268785454,611.1707873846171,0,40,0,1
445,-212.75968309526797,441.162923417578,0,40,0,1
446,-603.7927669457276,1109.8418156025582,0,40,0,1
447,-819.0099771903188,1129.7078105350956,0,40,0,1
448,271.35614245347097,653.8110188272549,0,40,0,1
449,-227.77742524951464,578.3929731887474,0,40,0,1
450,-1025.621318031801,1435.8192017193069,0,40,0,1
451,624.6316954878275,572.2881239964336,0,40,0,1
452,313.8312892585527,424.50813853926957,0,40,0,1
453,-416.18185739510227,634.159663822531,0,40,0,1
454,85.35683249370777,704.5082882022834,0,40,0,1
455,-18.147038583178073,888.1386334156559,0,40,0,1
456,-902.1327828341164,1069.9436870415811,0,40,0,1
457,2.9512171765964013,474.26742397717317,0,40,0,1
458,-522.5531381362525,827.3433962627023,0,40,0,1
459,339.3359795619908,336.3891598479822,0,40,0,1
460,-510.4789448870288,722.0447608275281,0,40,0,1
461,275.79768184485147,375.8309220020019,0,40,0,1
462,-1032.3563095953432,1097.87343845726,0,40,0,1
463,-615.2023359977175,1140.035206696979,0,40,0,1
464,-692.545431278093,935.7211863729754,0,40,0,1
465,217.5148218140821,503.2825981777569,0,40,0,1
466,-223.48656787106302,504.36093996407,0,40,0,1
467,-414.5301552080491,1095.52985338695,0,40,0,1
468,-537.04408512378,1122.6060238548962,0,40,0,1
469,-776.6930846503819,881.002242971008,0,40,0,1
470,-793.4195917220495,1238.889528485015,0,40,0,1
471,-22.218484651792096,426.30041962862015,0,40,0,1
472,-7.811429609573679,913.3736940546078,0,40,0,1
473,-384.7874963248032,871.7199293117737,0,40,0,1
474,-533.3211430974479,1216.0755154777144,0,40,0,1
475,-1286.5117875046853,1769.8736385724915,0,40,0,1
476,-919.2953624504153,924.3157654429087,0,40,0,1
477,-726.7879595073464,1476.7378886427905,0,40,0,1
478,178.72300717100734,488.52696266392013,0,40,0,1
479,-250.1487764059566,1001.3255717755237,0,40,0,1
480,-698.8399134835054,1176.4993729940034,0,40,0,1
481,-272.3138799992448,710.7569575306843,0,40,0,1
482,-100.84324242552975,500.40762173582334,0,40,0,1
483,-223.1588939994108,695.4964453445864,0,40,0,1
484,-149.40790129179368,841.5049558118917,0,40,0,1
485,249.80093668645713,445.91258340812055,0,40,0,1
486,-480.6692588253354,691.9407337941229,0,40,0,1
487,-189.70873276900966,684.5161333857977,0,40,0,1
488,-199.67540970706614,493.3132837724406,0,40,0,1
489,-266.62644694690243,894.8607737384445,0,40,0,1
490,-241.49980455156765,487.4059528981452,0,40,0,1
491,-132.1549599871505,646.3136359094642,0,40,0,1
492,127.1422934102593,558.8653852289135,0,40,0,1
493,22.356208086188417,518.4870559537085,0,40,0,1
494,-773.6831481469271,1273.2722190049244,0,40,0,1
495,-660.3329935480142,702.7737354576238,0,40,0,1
496,-69.86204682767857,782.3278126564692,0,40,0,1
497,243.32537284205318,553.5388787728443,0,40,0,1
498,-359.76132622134173,734.9330786603095,0,40,0,1
499,161.69748314950266,638.8202867022483,0,40,0,1
500,-785.181241853541,1170.0689924315957,0,40,0,1
501,-500.09923123029876,634.3246299476887,0,40,0,1
502,-411.4928734060668,951.0304060665367,0,40,0,1
503,-389.38564092459274,708.7504498532508,0,40,0,1
504,-352.31092016916955,772.59663819673,0,40,0,1
505,151.67988796246937,477.15456304579857,0,40,0,1
506,321.13018624772667,451.7244240384025,0,40,0,1
507,-847.2203253065236,901.4750378322788,0,40,0,1
508,340.01401046160026,447.47625410801265,0,40,0,1
509,-189.78476895779022,575.7387180711376,0,40,0,1
510,-86.52907924895408,736.1276073493354,0,40,0,1
511,-859.7845895262435,1318.1944843824604,0,40,0,1
